# Optimal flow and avg speed dependent on time 
 # Aggressives: 12 
0.10 	 0.0000 	 0.9635 
0.20 	 0.0000 	 0.9625 
0.30 	 0.0000 	 0.9619 
0.40 	 0.0000 	 0.9611 
0.50 	 5.7208 	 0.9601 
0.60 	 0.0000 	 0.9589 
0.70 	 0.0000 	 0.9581 
0.80 	 0.0000 	 0.9568 
0.90 	 5.7208 	 0.9557 
1.00 	 0.0000 	 0.9545 
1.10 	 0.0000 	 0.9532 
1.20 	 0.0000 	 0.9527 
1.30 	 0.0000 	 0.9518 
1.40 	 0.0000 	 0.9504 
1.50 	 0.0000 	 0.9501 
1.60 	 0.0000 	 0.9496 
1.70 	 0.0000 	 0.9496 
1.80 	 0.0000 	 0.9498 
1.90 	 0.0000 	 0.9504 
2.00 	 0.0000 	 0.9502 
2.10 	 5.7208 	 0.9503 
2.20 	 0.0000 	 0.9513 
2.30 	 0.0000 	 0.9505 
2.40 	 0.0000 	 0.9502 
2.50 	 0.0000 	 0.9500 
2.60 	 5.7208 	 0.9502 
2.70 	 0.0000 	 0.9493 
2.80 	 0.0000 	 0.9502 
2.90 	 0.0000 	 0.9498 
3.00 	 0.0000 	 0.9501 
3.10 	 0.0000 	 0.9501 
3.20 	 0.0000 	 0.9507 
3.30 	 5.7208 	 0.9508 
3.40 	 0.0000 	 0.9511 
3.50 	 0.0000 	 0.9514 
3.60 	 0.0000 	 0.9518 
3.70 	 0.0000 	 0.9518 
3.80 	 0.0000 	 0.9522 
3.90 	 0.0000 	 0.9521 
4.00 	 0.0000 	 0.9523 
4.10 	 5.7208 	 0.9527 
4.20 	 0.0000 	 0.9533 
4.30 	 0.0000 	 0.9535 
4.40 	 0.0000 	 0.9538 
4.50 	 0.0000 	 0.9537 
4.60 	 0.0000 	 0.9547 
4.70 	 0.0000 	 0.9554 
4.80 	 11.4416 	 0.9556 
4.90 	 0.0000 	 0.9562 
5.00 	 0.0000 	 0.9560 
5.10 	 0.0000 	 0.9558 
5.20 	 0.0000 	 0.9557 
5.30 	 0.0000 	 0.9558 
