# Optimal flow and avg speed dependent on time 
 # Passives: 22 
0.10 	 0.0000 	 0.3458 
0.20 	 0.0000 	 0.3456 
0.30 	 5.1125 	 0.3455 
0.40 	 0.0000 	 0.3452 
0.50 	 0.0000 	 0.3459 
0.60 	 0.0000 	 0.3458 
0.70 	 0.0000 	 0.3453 
0.80 	 0.0000 	 0.3448 
0.90 	 0.0000 	 0.3443 
1.00 	 0.0000 	 0.3444 
1.10 	 0.0000 	 0.3438 
1.20 	 0.0000 	 0.3437 
1.30 	 2.5562 	 0.3438 
1.40 	 0.0000 	 0.3420 
1.50 	 0.0000 	 0.3418 
1.60 	 0.0000 	 0.3423 
1.70 	 0.0000 	 0.3429 
1.80 	 0.0000 	 0.3427 
1.90 	 0.0000 	 0.3429 
2.00 	 0.0000 	 0.3432 
2.10 	 0.0000 	 0.3434 
2.20 	 0.0000 	 0.3434 
2.30 	 0.0000 	 0.3438 
2.40 	 2.5562 	 0.3445 
2.50 	 0.0000 	 0.3450 
2.60 	 0.0000 	 0.3451 
2.70 	 0.0000 	 0.3453 
2.80 	 0.0000 	 0.3459 
2.90 	 2.5562 	 0.3458 
3.00 	 0.0000 	 0.3458 
3.10 	 2.5562 	 0.3462 
3.20 	 0.0000 	 0.3469 
3.30 	 0.0000 	 0.3478 
3.40 	 0.0000 	 0.3483 
3.50 	 0.0000 	 0.3485 
3.60 	 0.0000 	 0.3492 
3.70 	 0.0000 	 0.3501 
3.80 	 0.0000 	 0.3509 
3.90 	 0.0000 	 0.3515 
4.00 	 0.0000 	 0.3524 
4.10 	 0.0000 	 0.3531 
4.20 	 0.0000 	 0.3537 
4.30 	 0.0000 	 0.3548 
4.40 	 2.5562 	 0.3551 
4.50 	 0.0000 	 0.3554 
4.60 	 0.0000 	 0.3560 
4.70 	 0.0000 	 0.3564 
4.80 	 2.5562 	 0.3572 
4.90 	 0.0000 	 0.3579 
5.00 	 0.0000 	 0.3588 
5.10 	 0.0000 	 0.3594 
5.20 	 0.0000 	 0.3598 
5.30 	 0.0000 	 0.3601 
5.40 	 0.0000 	 0.3606 
5.50 	 0.0000 	 0.3606 
5.60 	 0.0000 	 0.3614 
5.70 	 0.0000 	 0.3616 
5.80 	 0.0000 	 0.3618 
5.90 	 0.0000 	 0.3618 
6.00 	 0.0000 	 0.3620 
6.10 	 0.0000 	 0.3624 
6.20 	 0.0000 	 0.3631 
6.30 	 0.0000 	 0.3632 
6.40 	 0.0000 	 0.3635 
6.50 	 5.1125 	 0.3639 
6.60 	 0.0000 	 0.3648 
6.70 	 0.0000 	 0.3653 
6.80 	 0.0000 	 0.3660 
6.90 	 0.0000 	 0.3663 
7.00 	 0.0000 	 0.3661 
7.10 	 0.0000 	 0.3664 
7.20 	 0.0000 	 0.3662 
7.30 	 0.0000 	 0.3662 
7.40 	 0.0000 	 0.3663 
7.50 	 0.0000 	 0.3665 
7.60 	 0.0000 	 0.3666 
7.70 	 0.0000 	 0.3664 
7.80 	 0.0000 	 0.3665 
7.90 	 0.0000 	 0.3668 
8.00 	 0.0000 	 0.3668 
8.10 	 0.0000 	 0.3665 
8.20 	 0.0000 	 0.3666 
8.30 	 2.5562 	 0.3669 
8.40 	 0.0000 	 0.3669 
8.50 	 2.5562 	 0.3668 
8.60 	 0.0000 	 0.3674 
8.70 	 0.0000 	 0.3675 
8.80 	 0.0000 	 0.3680 
8.90 	 0.0000 	 0.3679 
9.00 	 0.0000 	 0.3677 
9.10 	 0.0000 	 0.3677 
9.20 	 0.0000 	 0.3685 
9.30 	 0.0000 	 0.3689 
9.40 	 0.0000 	 0.3687 
9.50 	 0.0000 	 0.3684 
9.60 	 0.0000 	 0.3682 
9.70 	 0.0000 	 0.3685 
9.80 	 0.0000 	 0.3690 
9.90 	 0.0000 	 0.3685 
10.00 	 0.0000 	 0.3684 
10.10 	 2.5562 	 0.3680 
10.20 	 0.0000 	 0.3680 
10.30 	 0.0000 	 0.3679 
10.40 	 0.0000 	 0.3686 
10.50 	 5.1125 	 0.3681 
10.60 	 0.0000 	 0.3684 
10.70 	 0.0000 	 0.3680 
10.80 	 0.0000 	 0.3679 
10.90 	 0.0000 	 0.3675 
11.00 	 0.0000 	 0.3671 
11.10 	 0.0000 	 0.3674 
11.20 	 0.0000 	 0.3677 
11.30 	 0.0000 	 0.3670 
11.40 	 0.0000 	 0.3665 
11.50 	 0.0000 	 0.3663 
11.60 	 0.0000 	 0.3660 
11.70 	 0.0000 	 0.3660 
11.80 	 0.0000 	 0.3658 
11.90 	 2.5562 	 0.3657 
12.00 	 0.0000 	 0.3654 
12.10 	 0.0000 	 0.3658 
12.20 	 0.0000 	 0.3658 
12.30 	 0.0000 	 0.3656 
12.40 	 2.5562 	 0.3654 
12.50 	 0.0000 	 0.3653 
12.60 	 0.0000 	 0.3654 
12.70 	 0.0000 	 0.3651 
12.80 	 0.0000 	 0.3648 
12.90 	 0.0000 	 0.3642 
13.00 	 2.5562 	 0.3639 
13.10 	 0.0000 	 0.3641 
13.20 	 0.0000 	 0.3639 
13.30 	 0.0000 	 0.3634 
13.40 	 0.0000 	 0.3630 
13.50 	 0.0000 	 0.3631 
13.60 	 2.5562 	 0.3627 
13.70 	 0.0000 	 0.3623 
13.80 	 0.0000 	 0.3618 
13.90 	 0.0000 	 0.3615 
14.00 	 0.0000 	 0.3614 
14.10 	 0.0000 	 0.3613 
14.20 	 0.0000 	 0.3611 
14.30 	 0.0000 	 0.3611 
14.40 	 0.0000 	 0.3607 
14.50 	 0.0000 	 0.3604 
14.60 	 0.0000 	 0.3599 
14.70 	 2.5562 	 0.3603 
14.80 	 0.0000 	 0.3603 
14.90 	 0.0000 	 0.3598 
15.00 	 0.0000 	 0.3596 
15.10 	 0.0000 	 0.3593 
15.20 	 0.0000 	 0.3590 
15.30 	 2.5562 	 0.3588 
15.40 	 0.0000 	 0.3585 
15.50 	 2.5562 	 0.3580 
15.60 	 0.0000 	 0.3577 
15.70 	 0.0000 	 0.3574 
15.80 	 0.0000 	 0.3573 
15.90 	 0.0000 	 0.3573 
16.00 	 0.0000 	 0.3570 
16.10 	 0.0000 	 0.3572 
16.20 	 0.0000 	 0.3575 
16.30 	 0.0000 	 0.3575 
16.40 	 0.0000 	 0.3571 
16.50 	 2.5562 	 0.3568 
16.60 	 0.0000 	 0.3564 
16.70 	 0.0000 	 0.3561 
16.80 	 0.0000 	 0.3560 
16.90 	 0.0000 	 0.3559 
17.00 	 2.5562 	 0.3558 
17.10 	 0.0000 	 0.3553 
17.20 	 0.0000 	 0.3552 
17.30 	 0.0000 	 0.3552 
17.40 	 0.0000 	 0.3552 
17.50 	 0.0000 	 0.3551 
17.60 	 2.5562 	 0.3549 
17.70 	 0.0000 	 0.3549 
17.80 	 0.0000 	 0.3549 
17.90 	 0.0000 	 0.3548 
18.00 	 0.0000 	 0.3546 
18.10 	 0.0000 	 0.3545 
18.20 	 0.0000 	 0.3545 
18.30 	 0.0000 	 0.3541 
18.40 	 0.0000 	 0.3538 
18.50 	 0.0000 	 0.3539 
18.60 	 2.5562 	 0.3539 
18.70 	 0.0000 	 0.3537 
18.80 	 0.0000 	 0.3534 
18.90 	 0.0000 	 0.3534 
19.00 	 2.5562 	 0.3535 
19.10 	 0.0000 	 0.3538 
19.20 	 0.0000 	 0.3538 
19.30 	 0.0000 	 0.3539 
19.40 	 0.0000 	 0.3535 
19.50 	 2.5562 	 0.3532 
19.60 	 0.0000 	 0.3532 
19.70 	 0.0000 	 0.3530 
