# Optimal flow and avg speed dependent on time 
 # Passives: 178 
0.10 	 0.0000 	 0.3509 
0.20 	 0.0000 	 0.3508 
0.30 	 0.0000 	 0.3511 
0.40 	 0.0000 	 0.3511 
0.50 	 3.0414 	 0.3516 
0.60 	 0.0000 	 0.3517 
0.70 	 0.0000 	 0.3522 
0.80 	 6.0827 	 0.3520 
0.90 	 0.0000 	 0.3522 
1.00 	 0.0000 	 0.3523 
1.10 	 0.0000 	 0.3526 
1.20 	 0.0000 	 0.3526 
1.30 	 0.0000 	 0.3527 
1.40 	 0.0000 	 0.3527 
1.50 	 0.0000 	 0.3529 
1.60 	 0.0000 	 0.3531 
1.70 	 0.0000 	 0.3532 
1.80 	 0.0000 	 0.3528 
1.90 	 0.0000 	 0.3534 
2.00 	 0.0000 	 0.3533 
2.10 	 0.0000 	 0.3533 
2.20 	 0.0000 	 0.3528 
2.30 	 0.0000 	 0.3524 
2.40 	 0.0000 	 0.3523 
2.50 	 0.0000 	 0.3519 
2.60 	 0.0000 	 0.3519 
2.70 	 0.0000 	 0.3517 
2.80 	 0.0000 	 0.3516 
2.90 	 0.0000 	 0.3516 
3.00 	 0.0000 	 0.3515 
3.10 	 3.0414 	 0.3516 
3.20 	 3.0414 	 0.3513 
3.30 	 0.0000 	 0.3514 
3.40 	 0.0000 	 0.3517 
3.50 	 3.0414 	 0.3515 
3.60 	 0.0000 	 0.3517 
3.70 	 0.0000 	 0.3514 
3.80 	 0.0000 	 0.3512 
3.90 	 0.0000 	 0.3509 
4.00 	 0.0000 	 0.3510 
4.10 	 0.0000 	 0.3513 
4.20 	 0.0000 	 0.3514 
4.30 	 0.0000 	 0.3515 
4.40 	 0.0000 	 0.3515 
4.50 	 0.0000 	 0.3517 
4.60 	 0.0000 	 0.3518 
4.70 	 0.0000 	 0.3520 
4.80 	 0.0000 	 0.3520 
4.90 	 0.0000 	 0.3517 
5.00 	 0.0000 	 0.3515 
5.10 	 0.0000 	 0.3514 
5.20 	 0.0000 	 0.3514 
5.30 	 0.0000 	 0.3516 
5.40 	 0.0000 	 0.3513 
5.50 	 0.0000 	 0.3512 
5.60 	 3.0414 	 0.3514 
5.70 	 3.0414 	 0.3518 
5.80 	 0.0000 	 0.3519 
5.90 	 0.0000 	 0.3517 
6.00 	 0.0000 	 0.3520 
6.10 	 0.0000 	 0.3520 
6.20 	 0.0000 	 0.3526 
6.30 	 0.0000 	 0.3524 
6.40 	 0.0000 	 0.3523 
6.50 	 3.0414 	 0.3521 
6.60 	 0.0000 	 0.3522 
6.70 	 0.0000 	 0.3525 
6.80 	 0.0000 	 0.3528 
6.90 	 0.0000 	 0.3522 
7.00 	 0.0000 	 0.3518 
7.10 	 0.0000 	 0.3517 
7.20 	 0.0000 	 0.3517 
7.30 	 0.0000 	 0.3517 
7.40 	 0.0000 	 0.3515 
7.50 	 0.0000 	 0.3513 
7.60 	 3.0414 	 0.3511 
7.70 	 0.0000 	 0.3511 
7.80 	 0.0000 	 0.3511 
7.90 	 0.0000 	 0.3508 
8.00 	 0.0000 	 0.3509 
8.10 	 0.0000 	 0.3506 
8.20 	 0.0000 	 0.3502 
8.30 	 3.0414 	 0.3499 
8.40 	 0.0000 	 0.3497 
8.50 	 0.0000 	 0.3494 
8.60 	 0.0000 	 0.3491 
8.70 	 0.0000 	 0.3487 
8.80 	 0.0000 	 0.3485 
8.90 	 0.0000 	 0.3484 
9.00 	 0.0000 	 0.3487 
9.10 	 0.0000 	 0.3487 
9.20 	 0.0000 	 0.3486 
9.30 	 0.0000 	 0.3488 
9.40 	 3.0414 	 0.3490 
9.50 	 0.0000 	 0.3492 
9.60 	 0.0000 	 0.3493 
9.70 	 0.0000 	 0.3494 
9.80 	 0.0000 	 0.3493 
9.90 	 0.0000 	 0.3492 
10.00 	 0.0000 	 0.3495 
10.10 	 3.0414 	 0.3497 
10.20 	 0.0000 	 0.3500 
10.30 	 0.0000 	 0.3501 
10.40 	 0.0000 	 0.3502 
10.50 	 0.0000 	 0.3499 
10.60 	 0.0000 	 0.3499 
10.70 	 0.0000 	 0.3497 
10.80 	 0.0000 	 0.3493 
10.90 	 0.0000 	 0.3492 
11.00 	 3.0414 	 0.3488 
11.10 	 0.0000 	 0.3487 
11.20 	 0.0000 	 0.3487 
11.30 	 0.0000 	 0.3485 
11.40 	 0.0000 	 0.3480 
11.50 	 0.0000 	 0.3476 
11.60 	 0.0000 	 0.3471 
11.70 	 0.0000 	 0.3469 
11.80 	 0.0000 	 0.3467 
11.90 	 0.0000 	 0.3464 
12.00 	 0.0000 	 0.3462 
12.10 	 0.0000 	 0.3461 
12.20 	 0.0000 	 0.3461 
12.30 	 0.0000 	 0.3464 
12.40 	 3.0414 	 0.3466 
12.50 	 3.0414 	 0.3470 
12.60 	 0.0000 	 0.3476 
12.70 	 0.0000 	 0.3474 
12.80 	 0.0000 	 0.3474 
12.90 	 0.0000 	 0.3475 
13.00 	 0.0000 	 0.3474 
13.10 	 0.0000 	 0.3477 
13.20 	 0.0000 	 0.3479 
13.30 	 0.0000 	 0.3479 
13.40 	 0.0000 	 0.3483 
13.50 	 0.0000 	 0.3482 
13.60 	 3.0414 	 0.3484 
13.70 	 0.0000 	 0.3487 
13.80 	 0.0000 	 0.3484 
13.90 	 0.0000 	 0.3487 
14.00 	 0.0000 	 0.3486 
14.10 	 0.0000 	 0.3486 
14.20 	 0.0000 	 0.3486 
14.30 	 0.0000 	 0.3487 
14.40 	 0.0000 	 0.3483 
14.50 	 0.0000 	 0.3479 
14.60 	 0.0000 	 0.3479 
14.70 	 0.0000 	 0.3479 
14.80 	 0.0000 	 0.3480 
14.90 	 3.0414 	 0.3479 
15.00 	 0.0000 	 0.3482 
15.10 	 0.0000 	 0.3483 
15.20 	 0.0000 	 0.3482 
15.30 	 0.0000 	 0.3479 
15.40 	 3.0414 	 0.3476 
15.50 	 0.0000 	 0.3475 
15.60 	 0.0000 	 0.3479 
15.70 	 0.0000 	 0.3485 
15.80 	 0.0000 	 0.3484 
15.90 	 0.0000 	 0.3482 
16.00 	 0.0000 	 0.3480 
16.10 	 0.0000 	 0.3477 
16.20 	 3.0414 	 0.3476 
16.30 	 0.0000 	 0.3477 
16.40 	 0.0000 	 0.3479 
16.50 	 0.0000 	 0.3478 
16.60 	 0.0000 	 0.3478 
16.70 	 0.0000 	 0.3481 
16.80 	 0.0000 	 0.3482 
16.90 	 0.0000 	 0.3484 
17.00 	 0.0000 	 0.3487 
17.10 	 0.0000 	 0.3490 
17.20 	 0.0000 	 0.3492 
17.30 	 3.0414 	 0.3494 
17.40 	 0.0000 	 0.3495 
17.50 	 0.0000 	 0.3500 
17.60 	 0.0000 	 0.3499 
17.70 	 0.0000 	 0.3501 
17.80 	 0.0000 	 0.3503 
17.90 	 0.0000 	 0.3505 
18.00 	 0.0000 	 0.3501 
18.10 	 0.0000 	 0.3498 
18.20 	 0.0000 	 0.3494 
18.30 	 0.0000 	 0.3500 
18.40 	 3.0414 	 0.3494 
18.50 	 0.0000 	 0.3492 
18.60 	 0.0000 	 0.3489 
18.70 	 0.0000 	 0.3492 
18.80 	 3.0414 	 0.3489 
18.90 	 0.0000 	 0.3489 
19.00 	 0.0000 	 0.3488 
19.10 	 0.0000 	 0.3488 
19.20 	 0.0000 	 0.3492 
19.30 	 0.0000 	 0.3488 
19.40 	 0.0000 	 0.3482 
19.50 	 0.0000 	 0.3479 
19.60 	 0.0000 	 0.3476 
19.70 	 3.0414 	 0.3476 
19.80 	 0.0000 	 0.3481 
19.90 	 0.0000 	 0.3483 
20.00 	 0.0000 	 0.3486 
20.10 	 0.0000 	 0.3485 
20.20 	 0.0000 	 0.3484 
20.30 	 0.0000 	 0.3482 
20.40 	 0.0000 	 0.3484 
20.50 	 0.0000 	 0.3484 
20.60 	 0.0000 	 0.3480 
20.70 	 0.0000 	 0.3480 
20.80 	 0.0000 	 0.3477 
20.90 	 0.0000 	 0.3477 
21.00 	 0.0000 	 0.3477 
21.10 	 0.0000 	 0.3478 
21.20 	 0.0000 	 0.3473 
21.30 	 0.0000 	 0.3468 
21.40 	 6.0827 	 0.3462 
21.50 	 0.0000 	 0.3467 
21.60 	 0.0000 	 0.3469 
21.70 	 0.0000 	 0.3472 
21.80 	 0.0000 	 0.3470 
21.90 	 0.0000 	 0.3472 
22.00 	 0.0000 	 0.3471 
22.10 	 3.0414 	 0.3468 
22.20 	 0.0000 	 0.3466 
22.30 	 0.0000 	 0.3472 
22.40 	 0.0000 	 0.3467 
22.50 	 0.0000 	 0.3465 
22.60 	 0.0000 	 0.3467 
22.70 	 0.0000 	 0.3469 
22.80 	 0.0000 	 0.3465 
22.90 	 0.0000 	 0.3460 
23.00 	 0.0000 	 0.3460 
23.10 	 0.0000 	 0.3456 
23.20 	 0.0000 	 0.3455 
23.30 	 0.0000 	 0.3454 
23.40 	 0.0000 	 0.3457 
23.50 	 0.0000 	 0.3456 
23.60 	 0.0000 	 0.3457 
23.70 	 0.0000 	 0.3457 
23.80 	 0.0000 	 0.3455 
23.90 	 0.0000 	 0.3454 
24.00 	 0.0000 	 0.3454 
24.10 	 3.0414 	 0.3453 
24.20 	 0.0000 	 0.3454 
24.30 	 0.0000 	 0.3457 
24.40 	 3.0414 	 0.3456 
24.50 	 0.0000 	 0.3456 
24.60 	 3.0414 	 0.3458 
24.70 	 0.0000 	 0.3458 
24.80 	 0.0000 	 0.3458 
24.90 	 0.0000 	 0.3454 
25.00 	 0.0000 	 0.3458 
25.10 	 0.0000 	 0.3458 
25.20 	 0.0000 	 0.3452 
25.30 	 0.0000 	 0.3450 
25.40 	 0.0000 	 0.3449 
25.50 	 0.0000 	 0.3448 
25.60 	 0.0000 	 0.3449 
25.70 	 0.0000 	 0.3452 
25.80 	 0.0000 	 0.3454 
25.90 	 0.0000 	 0.3457 
26.00 	 0.0000 	 0.3457 
26.10 	 0.0000 	 0.3459 
26.20 	 0.0000 	 0.3460 
26.30 	 0.0000 	 0.3463 
26.40 	 0.0000 	 0.3461 
26.50 	 0.0000 	 0.3463 
26.60 	 0.0000 	 0.3463 
26.70 	 3.0414 	 0.3466 
26.80 	 0.0000 	 0.3467 
26.90 	 0.0000 	 0.3466 
27.00 	 3.0414 	 0.3464 
27.10 	 0.0000 	 0.3464 
27.20 	 0.0000 	 0.3465 
27.30 	 3.0414 	 0.3465 
27.40 	 0.0000 	 0.3468 
27.50 	 0.0000 	 0.3461 
27.60 	 0.0000 	 0.3454 
27.70 	 0.0000 	 0.3451 
27.80 	 0.0000 	 0.3446 
27.90 	 0.0000 	 0.3444 
28.00 	 0.0000 	 0.3436 
28.10 	 0.0000 	 0.3437 
28.20 	 0.0000 	 0.3439 
28.30 	 0.0000 	 0.3441 
28.40 	 0.0000 	 0.3442 
28.50 	 0.0000 	 0.3441 
28.60 	 0.0000 	 0.3444 
28.70 	 0.0000 	 0.3446 
28.80 	 0.0000 	 0.3448 
28.90 	 0.0000 	 0.3452 
29.00 	 0.0000 	 0.3447 
29.10 	 0.0000 	 0.3445 
29.20 	 0.0000 	 0.3443 
29.30 	 3.0414 	 0.3441 
29.40 	 3.0414 	 0.3446 
29.50 	 0.0000 	 0.3452 
29.60 	 0.0000 	 0.3452 
29.70 	 0.0000 	 0.3451 
29.80 	 0.0000 	 0.3456 
29.90 	 0.0000 	 0.3455 
