# Optimal flow and avg speed dependent on time 
 # Aggressives: 159 
0.10 	 0.0000 	 0.3295 
0.20 	 0.0000 	 0.3305 
0.30 	 0.0000 	 0.3307 
0.40 	 0.0000 	 0.3309 
0.50 	 0.0000 	 0.3315 
0.60 	 0.0000 	 0.3319 
0.70 	 0.0000 	 0.3323 
0.80 	 0.0000 	 0.3327 
0.90 	 0.0000 	 0.3325 
1.00 	 2.1570 	 0.3327 
1.10 	 0.0000 	 0.3326 
1.20 	 0.0000 	 0.3324 
1.30 	 0.0000 	 0.3323 
1.40 	 0.0000 	 0.3316 
1.50 	 2.1570 	 0.3313 
1.60 	 0.0000 	 0.3318 
1.70 	 2.1570 	 0.3320 
1.80 	 0.0000 	 0.3321 
1.90 	 0.0000 	 0.3327 
2.00 	 0.0000 	 0.3330 
2.10 	 0.0000 	 0.3336 
2.20 	 0.0000 	 0.3335 
2.30 	 0.0000 	 0.3342 
2.40 	 0.0000 	 0.3346 
2.50 	 0.0000 	 0.3349 
2.60 	 2.1570 	 0.3352 
2.70 	 0.0000 	 0.3361 
2.80 	 0.0000 	 0.3366 
2.90 	 0.0000 	 0.3373 
3.00 	 0.0000 	 0.3376 
3.10 	 0.0000 	 0.3372 
3.20 	 0.0000 	 0.3373 
3.30 	 2.1570 	 0.3377 
3.40 	 0.0000 	 0.3386 
3.50 	 0.0000 	 0.3406 
3.60 	 0.0000 	 0.3407 
3.70 	 2.1570 	 0.3419 
3.80 	 0.0000 	 0.3428 
3.90 	 0.0000 	 0.3433 
4.00 	 0.0000 	 0.3435 
4.10 	 0.0000 	 0.3437 
4.20 	 2.1570 	 0.3440 
4.30 	 0.0000 	 0.3444 
4.40 	 0.0000 	 0.3449 
4.50 	 0.0000 	 0.3457 
4.60 	 0.0000 	 0.3459 
4.70 	 2.1570 	 0.3462 
4.80 	 0.0000 	 0.3467 
4.90 	 0.0000 	 0.3476 
5.00 	 0.0000 	 0.3485 
5.10 	 0.0000 	 0.3495 
5.20 	 0.0000 	 0.3503 
5.30 	 0.0000 	 0.3512 
5.40 	 0.0000 	 0.3524 
5.50 	 2.1570 	 0.3536 
5.60 	 0.0000 	 0.3551 
5.70 	 0.0000 	 0.3557 
5.80 	 0.0000 	 0.3566 
5.90 	 2.1570 	 0.3571 
6.00 	 0.0000 	 0.3577 
6.10 	 2.1570 	 0.3587 
6.20 	 0.0000 	 0.3592 
6.30 	 0.0000 	 0.3597 
6.40 	 0.0000 	 0.3608 
6.50 	 0.0000 	 0.3616 
6.60 	 0.0000 	 0.3623 
6.70 	 0.0000 	 0.3627 
6.80 	 0.0000 	 0.3636 
6.90 	 0.0000 	 0.3647 
7.00 	 0.0000 	 0.3659 
7.10 	 2.1570 	 0.3672 
7.20 	 0.0000 	 0.3686 
7.30 	 2.1570 	 0.3694 
7.40 	 0.0000 	 0.3700 
7.50 	 0.0000 	 0.3703 
7.60 	 2.1570 	 0.3704 
7.70 	 0.0000 	 0.3710 
7.80 	 0.0000 	 0.3711 
7.90 	 0.0000 	 0.3716 
8.00 	 0.0000 	 0.3716 
8.10 	 0.0000 	 0.3720 
8.20 	 0.0000 	 0.3722 
